"topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9","topic_10"
0.0111111111111111,0,0.155555555555556,0,0.0111111111111111,0,0.488888888888889,0.333333333333333,0,0
0,0,0,0,0,0,0.986666666666667,0,0,0.0133333333333333
0.2,0,0.0409090909090909,0,0.0181818181818182,0,0.572727272727273,0.136363636363636,0.00454545454545455,0.0272727272727273
0.31,0.27,0,0.005,0.01,0.18,0.225,0,0,0
0.0518518518518519,0.0037037037037037,0.237037037037037,0,0,0,0.240740740740741,0.451851851851852,0,0.0148148148148148
0,0.0590909090909091,0.0318181818181818,0,0,0,0.895454545454545,0,0.0136363636363636,0
0,0,0,0,0,0,1,0,0,0
0,0,0.5875,0,0,0.0125,0.329166666666667,0,0.0708333333333333,0
0,0.025,0.3,0,0.0166666666666667,0.0416666666666667,0.608333333333333,0,0,0.00833333333333333
0,0,0.507692307692308,0.0346153846153846,0,0,0.384615384615385,0.05,0,0.0230769230769231
0.0230769230769231,0.238461538461538,0.0153846153846154,0,0.00769230769230769,0.0538461538461538,0.569230769230769,0.0846153846153846,0,0.00769230769230769
0.0347826086956522,0,0.0173913043478261,0,0.0869565217391304,0,0.791304347826087,0.0130434782608696,0,0.0565217391304348
0.241176470588235,0.0117647058823529,0,0,0.0294117647058824,0.00588235294117647,0.711764705882353,0,0,0
0,0.008,0.356,0.06,0.312,0,0.204,0.008,0.044,0.008
0.115789473684211,0,0.068421052631579,0,0,0.00526315789473684,0.763157894736842,0.0473684210526316,0,0
0,0.69,0.2,0.07,0,0,0,0,0.01,0.03
0.00625,0.5375,0,0,0,0,0.325,0.13125,0,0
0.175,0,0.00833333333333333,0.0416666666666667,0.3375,0,0.433333333333333,0,0.00416666666666667,0
0.00384615384615385,0.253846153846154,0.0692307692307692,0,0,0.376923076923077,0.292307692307692,0.00384615384615385,0,0
0,0,0.0826086956521739,0,0.130434782608696,0.408695652173913,0.00434782608695652,0.00869565217391304,0,0.365217391304348
0,0,0.0769230769230769,0.0307692307692308,0,0.430769230769231,0.426923076923077,0.0153846153846154,0,0.0192307692307692
0,0,0.3,0,0.00769230769230769,0,0.692307692307692,0,0,0
0,0.065,0,0.015,0,0.16,0.76,0,0,0
0,0.35,0,0,0,0,0.616666666666667,0.0166666666666667,0,0.0166666666666667
0.1,0,0.0272727272727273,0,0,0.0181818181818182,0.454545454545455,0,0.118181818181818,0.281818181818182
0,0.111764705882353,0.376470588235294,0,0,0,0.511764705882353,0,0,0
0,0,0,0,0,0.0647058823529412,0.817647058823529,0.117647058823529,0,0
0.0642857142857143,0,0.628571428571429,0.05,0,0,0.242857142857143,0.0142857142857143,0,0
0,0.1,0,0,0,0.0333333333333333,0.783333333333333,0,0,0.0833333333333333
0,0,0,0.0133333333333333,0,0.0533333333333333,0.933333333333333,0,0,0
0,0.00869565217391304,0.00434782608695652,0.00434782608695652,0,0.156521739130435,0.447826086956522,0.343478260869565,0,0.0347826086956522
0,0,0.292,0,0.284,0,0.424,0,0,0
0.0692307692307692,0.415384615384615,0,0,0,0,0.507692307692308,0.00769230769230769,0,0
0.00952380952380952,0.138095238095238,0.19047619047619,0,0,0,0.557142857142857,0.104761904761905,0,0
0,0,0.54,0,0.01,0.01,0.44,0,0,0
0.157142857142857,0,0.00952380952380952,0.00476190476190476,0,0.00952380952380952,0.819047619047619,0,0,0
0.0947368421052632,0,0.110526315789474,0.0526315789473684,0,0,0.742105263157895,0,0,0
0,0.0380952380952381,0,0.233333333333333,0,0.00952380952380952,0.257142857142857,0.461904761904762,0,0
0.533333333333333,0.36969696969697,0.00909090909090909,0,0,0,0.00909090909090909,0,0.0454545454545455,0.0333333333333333
0.0115384615384615,0.4,0,0,0.0807692307692308,0,0.507692307692308,0,0,0
0.008,0,0,0.068,0.004,0.004,0.872,0.044,0,0
0,0,0,0,0.00416666666666667,0,0.733333333333333,0.2625,0,0
0.183333333333333,0,0,0,0,0,0.816666666666667,0,0,0
0,0,0.0105263157894737,0,0,0,0.615789473684211,0.373684210526316,0,0
0,0,0,0,0,0,0.704,0.296,0,0
0,0,0.128571428571429,0.00714285714285714,0,0,0.585714285714286,0.278571428571429,0,0
0.12,0.1,0.005,0,0.015,0,0.73,0,0.03,0
0,0,0,0,0,0.25,0.75,0,0,0
0,0,0,0.0125,0,0,0.8625,0.125,0,0
0,0,0.781818181818182,0,0,0,0,0,0,0.218181818181818
0,0,0,0,0.00555555555555556,0,0.727777777777778,0.2,0.0666666666666667,0
0,0.273333333333333,0,0,0.00666666666666667,0,0.72,0,0,0
0,0.28,0,0,0,0,0.72,0,0,0
0,0.253333333333333,0,0,0,0,0.74,0,0,0.00666666666666667
0,0.24,0,0,0,0,0.746666666666667,0,0,0.0133333333333333
0.509090909090909,0.00909090909090909,0,0,0,0,0.345454545454545,0.136363636363636,0,0
0.296153846153846,0,0,0,0,0,0.684615384615385,0,0,0.0192307692307692
0.6375,0,0,0.15,0.0125,0,0.13125,0.05625,0.0125,0
0,0,0,0,0,0,1,0,0,0
0.1,0,0.0222222222222222,0.0185185185185185,0.0259259259259259,0,0.622222222222222,0,0,0.211111111111111
0.00526315789473684,0.168421052631579,0,0,0,0,0.826315789473684,0,0,0
0,0,0,0.0181818181818182,0,0,0.981818181818182,0,0,0
0.1,0,0,0,0.0181818181818182,0.0272727272727273,0.854545454545454,0,0,0
0,0.382608695652174,0,0,0.091304347826087,0,0.526086956521739,0,0,0
0,0.15,0.0777777777777778,0,0,0,0.588888888888889,0.183333333333333,0,0
0,0.0181818181818182,0,0,0,0,0.981818181818182,0,0,0
0.005,0.12,0.47,0,0,0,0.395,0,0,0.01
0,0.16,0.42,0,0,0,0.42,0,0,0
0.194736842105263,0,0.131578947368421,0,0,0,0.673684210526316,0,0,0
0.0357142857142857,0.242857142857143,0,0,0,0,0.721428571428571,0,0,0
0,0.0357142857142857,0,0,0,0,0.814285714285714,0,0.0785714285714286,0.0714285714285714
0.232,0,0.004,0,0.012,0,0.752,0,0,0
0.29,0,0,0,0,0.135,0.505,0.065,0.005,0
0.265,0,0,0,0.155,0.115,0.46,0.005,0,0
0.192307692307692,0.0846153846153846,0,0.292307692307692,0.169230769230769,0,0.261538461538462,0,0,0
0,0,0.0705882352941176,0.00588235294117647,0.123529411764706,0.00588235294117647,0.629411764705882,0.141176470588235,0.00588235294117647,0.0176470588235294
0.01,0.23,0,0.015,0,0,0.495,0.245,0,0.005
0.345833333333333,0.00833333333333333,0.0583333333333333,0,0.0125,0,0.545833333333333,0.0291666666666667,0,0
0.0333333333333333,0.0222222222222222,0,0.0222222222222222,0,0.155555555555556,0.611111111111111,0.155555555555556,0,0
0.00714285714285714,0.410714285714286,0.471428571428571,0.0107142857142857,0,0.00357142857142857,0.0928571428571429,0,0,0.00357142857142857
0,0,0.0916666666666667,0,0,0,0.908333333333333,0,0,0
0,0,0,0,0,0,0.3,0.171428571428571,0,0.528571428571429
0.218181818181818,0,0,0,0,0,0.763636363636364,0,0.0181818181818182,0
0.0230769230769231,0,0.25,0,0,0,0.269230769230769,0.0153846153846154,0.2,0.242307692307692
0.0266666666666667,0,0.326666666666667,0,0.00666666666666667,0,0.64,0,0,0
0,0,0,0,0,0,0.993333333333333,0.00666666666666667,0,0
0.5,0,0.08,0,0,0,0.22,0.01,0,0.19
0.257894736842105,0,0.0105263157894737,0,0,0,0.368421052631579,0.363157894736842,0,0
0,0,0.0153846153846154,0,0,0.192307692307692,0.792307692307692,0,0,0
0.0666666666666667,0.0476190476190476,0.157142857142857,0,0.00476190476190476,0,0.719047619047619,0.00476190476190476,0,0
0.046875,0.003125,0,0,0,0,0.578125,0,0,0.371875
0,0,0.184615384615385,0,0.00769230769230769,0,0.784615384615385,0.00769230769230769,0,0.0153846153846154
0,0,0.505555555555556,0,0,0,0.472222222222222,0.0166666666666667,0,0.00555555555555556
0,0.231578947368421,0,0.0157894736842105,0,0,0.752631578947368,0,0,0
0.00454545454545455,0,0.209090909090909,0,0,0,0.481818181818182,0.304545454545455,0,0
0,0.0454545454545455,0.00909090909090909,0,0,0,0.945454545454545,0,0,0
0.0153846153846154,0,0.0230769230769231,0.146153846153846,0,0,0.815384615384615,0,0,0
0,0,0,0.0470588235294118,0,0,0.917647058823529,0.0235294117647059,0,0.0117647058823529
0.132,0.196,0.008,0.004,0.096,0,0.468,0,0.096,0
0,0,0,0,0.00666666666666667,0,0.993333333333333,0,0,0
0.00454545454545455,0.0272727272727273,0.0227272727272727,0,0,0,0.886363636363636,0,0.05,0.00909090909090909
0,0.122222222222222,0.0388888888888889,0.00555555555555556,0,0,0.772222222222222,0,0,0.0611111111111111
0.227272727272727,0,0.0136363636363636,0,0,0,0.759090909090909,0,0,0
0,0,0,0,0.194736842105263,0,0.742105263157895,0.0631578947368421,0,0
0,0,0,0,0,0,0.904166666666667,0.0125,0.0833333333333333,0
0.313333333333333,0.286666666666667,0.00666666666666667,0,0.0233333333333333,0,0.37,0,0,0
0,0.118181818181818,0.0181818181818182,0,0,0,0.854545454545454,0.00909090909090909,0,0
0,0.0576923076923077,0,0,0,0,0.869230769230769,0.0269230769230769,0,0.0461538461538462
0.0833333333333333,0,0,0,0,0.05,0.816666666666667,0.05,0,0
0,0.254545454545455,0,0,0,0,0.736363636363636,0.00909090909090909,0,0
0,0.98,0,0,0,0,0,0,0.02,0
0.152,0,0.008,0,0,0,0.828,0.012,0,0
0,0,0.266666666666667,0.00416666666666667,0.00416666666666667,0.216666666666667,0.458333333333333,0.05,0,0
0.376190476190476,0.123809523809524,0,0,0.00952380952380952,0,0.490476190476191,0,0,0
0,0,0.15625,0,0.0125,0,0.43125,0.03125,0,0.36875
0.0157894736842105,0.00526315789473684,0.605263157894737,0.0368421052631579,0.0315789473684211,0,0.215789473684211,0.00526315789473684,0,0.0842105263157895
0,0,0.7,0,0,0,0.3,0,0,0
0,0,0.408695652173913,0,0.0434782608695652,0.0217391304347826,0.526086956521739,0,0,0
0.169230769230769,0.0346153846153846,0.261538461538462,0,0,0.0153846153846154,0.519230769230769,0,0,0
0,0,0.131578947368421,0,0,0,0.868421052631579,0,0,0
0,0,0.33,0.08,0,0,0.12,0,0.47,0
0.068421052631579,0.0894736842105263,0.0210526315789474,0.1,0,0,0.642105263157895,0.0631578947368421,0.00526315789473684,0.0105263157894737
0,0,0,0,0,0,0.995238095238095,0,0,0.00476190476190476
0,0,0.00833333333333333,0,0,0.191666666666667,0.8,0,0,0
0,0,0.691666666666667,0.00833333333333333,0,0,0.3,0,0,0
0.663636363636364,0.00909090909090909,0.0272727272727273,0.254545454545455,0.0272727272727273,0,0.0181818181818182,0,0,0
0,0,0.0125,0,0,0.0291666666666667,0.945833333333333,0,0.00416666666666667,0.00833333333333333
0.283870967741935,0.112903225806452,0.132258064516129,0,0.00645161290322581,0,0.458064516129032,0,0.0032258064516129,0.0032258064516129
0.4,0,0,0,0.0130434782608696,0.0434782608695652,0.543478260869565,0,0,0
0,0,0.8,0,0,0,0,0,0.2,0
0.165217391304348,0.0434782608695652,0.321739130434783,0,0.00434782608695652,0.00434782608695652,0.408695652173913,0,0.0521739130434783,0
0.0526315789473684,0,0.168421052631579,0.00263157894736842,0.102631578947368,0,0.671052631578947,0,0,0.00263157894736842
0,0,0,0,0,0,0.89,0.11,0,0
0,0.516666666666667,0.15,0.116666666666667,0,0,0,0,0.216666666666667,0
0.012,0,0.044,0,0.012,0.048,0.78,0.004,0,0.1
0,0.019047619047619,0,0,0,0.1,0.604761904761905,0.276190476190476,0,0
0,0.00833333333333333,0.00833333333333333,0.0583333333333333,0.0166666666666667,0.1,0.558333333333333,0.241666666666667,0.00833333333333333,0
0.155,0.075,0,0,0,0,0.77,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0.00909090909090909,0,0,0,0,0.763636363636364,0.109090909090909,0.118181818181818,0
0.36,0,0.16,0,0.02,0,0.46,0,0,0
0,0,0.164705882352941,0.00588235294117647,0.00588235294117647,0,0.823529411764706,0,0,0
0.08,0,0,0,0,0,0.913333333333333,0,0,0.00666666666666667
0,0.00476190476190476,0.00476190476190476,0.0142857142857143,0.0952380952380952,0,0.876190476190476,0,0.00476190476190476,0
0.00714285714285714,0,0.00714285714285714,0.164285714285714,0,0,0.821428571428571,0,0,0
0.0888888888888889,0,0,0,0,0,0.888888888888889,0,0.0222222222222222,0
0.468181818181818,0.0409090909090909,0.168181818181818,0,0,0,0.295454545454545,0,0,0.0272727272727273
0,0,0,0,0,0,1,0,0,0
0.00909090909090909,0,0,0,0.00909090909090909,0,0.845454545454545,0.127272727272727,0,0.00909090909090909
0,0,0,0.11,0,0,0.825,0,0.06,0.005
0,0.024,0,0,0,0.004,0.656,0.168,0,0.148
0,0.00833333333333333,0.025,0,0.00833333333333333,0,0.866666666666667,0,0,0.0916666666666667
0.191304347826087,0.00434782608695652,0.339130434782609,0.00434782608695652,0.00869565217391304,0.0304347826086957,0.421739130434783,0,0,0
0.0692307692307692,0.0230769230769231,0.130769230769231,0.0115384615384615,0,0.00384615384615385,0.753846153846154,0.00384615384615385,0.00384615384615385,0
0.00454545454545455,0.00454545454545455,0,0,0.00909090909090909,0,0.631818181818182,0.35,0,0
0.15,0.0214285714285714,0.478571428571429,0,0.00357142857142857,0,0.214285714285714,0.132142857142857,0,0
0,0.1,0.005,0.135,0.02,0,0.735,0.005,0,0
0,0.13448275862069,0.00344827586206897,0.00344827586206897,0,0,0.813793103448276,0,0.0172413793103448,0.0275862068965517
0.01,0,0,0.005,0,0,0.875,0,0.11,0
0,0,0,0.118181818181818,0,0,0.881818181818182,0,0,0
0.0375,0.04375,0,0.0625,0,0,0.85625,0,0,0
0,0,0.0214285714285714,0,0,0,0.971428571428571,0.00714285714285714,0,0
0.00434782608695652,0,0,0,0.0826086956521739,0,0.856521739130435,0.0260869565217391,0.0304347826086957,0
0.228571428571429,0,0,0,0,0,0.771428571428571,0,0,0
0,0.0473684210526316,0,0,0,0,0.705263157894737,0.247368421052632,0,0
0.188235294117647,0,0,0,0.0411764705882353,0,0.752941176470588,0.00588235294117647,0,0.0117647058823529
0,0,0,0,0,0,0.62,0.38,0,0
0.215,0.195,0.01,0,0,0,0.58,0,0,0
0.145454545454545,0.0409090909090909,0.00454545454545455,0.00454545454545455,0.0227272727272727,0.00454545454545455,0.772727272727273,0.00454545454545455,0,0
0,0.0545454545454545,0,0,0,0,0.545454545454545,0.4,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0.985,0.015,0,0
0,0,0.0380952380952381,0,0,0,0.814285714285714,0,0,0.147619047619048
0.0142857142857143,0,0,0.0142857142857143,0,0.1,0.857142857142857,0,0,0.0142857142857143
0,0.491304347826087,0.0217391304347826,0,0,0,0.195652173913043,0.291304347826087,0,0
0.085,0,0.275,0,0.005,0,0.35,0.285,0,0
0.004,0,0.348,0,0.152,0.14,0.344,0.012,0,0
0,0.00434782608695652,0.00434782608695652,0,0.0565217391304348,0,0.78695652173913,0,0,0.147826086956522
0,0,0.523809523809524,0,0.0476190476190476,0,0.423809523809524,0,0.00476190476190476,0
0,0,0.00588235294117647,0,0.0588235294117647,0,0.935294117647059,0,0,0
0,0.0166666666666667,0.322222222222222,0,0,0,0.611111111111111,0.05,0,0
0.235714285714286,0,0,0.492857142857143,0.0857142857142857,0,0.185714285714286,0,0,0
0,0,0.152631578947368,0.0210526315789474,0,0.0210526315789474,0.8,0,0.00526315789473684,0
0,0.00952380952380952,0,0,0,0.0571428571428571,0.819047619047619,0.10952380952381,0,0.00476190476190476
0,0.02,0,0,0,0,0.795,0,0,0.185
0,0,0,0,0.004,0,0.816,0.168,0,0.012
0.0161290322580645,0.206451612903226,0,0,0,0,0.674193548387097,0.0258064516129032,0,0.0774193548387097
0,0,0.207692307692308,0,0.0192307692307692,0,0.75,0,0,0.0230769230769231
0,0.145454545454545,0,0.05,0,0,0.745454545454545,0,0,0.0590909090909091
0,0.1,0.375,0,0,0,0.516666666666667,0.00833333333333333,0,0
0,0,0.7875,0,0,0,0.2125,0,0,0
0,0,0.00434782608695652,0,0.443478260869565,0,0.521739130434783,0.0304347826086957,0,0
0,0,0.414814814814815,0.0740740740740741,0.0222222222222222,0,0.303703703703704,0,0.177777777777778,0.00740740740740741
0,0,0.292592592592593,0,0,0.0037037037037037,0.696296296296296,0.0037037037037037,0.0037037037037037,0
0,0.00588235294117647,0.211764705882353,0,0,0.00588235294117647,0.764705882352941,0.0117647058823529,0,0
0.0304347826086957,0,0.4,0,0.0347826086956522,0,0.278260869565217,0.234782608695652,0,0.0217391304347826
0.00952380952380952,0.0476190476190476,0,0,0.0380952380952381,0,0.904761904761905,0,0,0
0.00333333333333333,0,0.00666666666666667,0.143333333333333,0.153333333333333,0,0.613333333333333,0.08,0,0
0,0.0714285714285714,0,0,0,0,0.628571428571429,0.3,0,0
0,0.0523809523809524,0,0,0,0.019047619047619,0.614285714285714,0.314285714285714,0,0
0.0166666666666667,0,0.341666666666667,0.195833333333333,0,0,0.404166666666667,0,0,0.0416666666666667
0.396428571428571,0,0,0,0.00357142857142857,0,0.6,0,0,0
0.478571428571429,0,0.00357142857142857,0,0,0,0.517857142857143,0,0,0
0.0291666666666667,0,0.0166666666666667,0.0291666666666667,0.0166666666666667,0,0.475,0.420833333333333,0.00416666666666667,0.00833333333333333
0,0.00740740740740741,0.0111111111111111,0,0,0,0.885185185185185,0.0962962962962963,0,0
0,0,0.00434782608695652,0,0,0,0.995652173913044,0,0,0
0,0,0,0,0,0,0.835714285714286,0.0607142857142857,0,0.103571428571429
0,0.0285714285714286,0,0,0,0,0.8,0.0142857142857143,0,0.157142857142857
0,0,0.644444444444444,0,0,0,0.344444444444444,0.0111111111111111,0,0
0.3125,0,0,0,0.0875,0.0125,0.475,0,0,0.1125
0,0,0.171428571428571,0,0,0,0.0142857142857143,0.5,0,0.314285714285714
0,0.441666666666667,0.00833333333333333,0,0,0.00833333333333333,0.508333333333333,0.0166666666666667,0,0.0166666666666667
0.23,0.01,0.01,0,0,0.11,0.63,0.01,0,0
0,0.075,0.05,0.6375,0.0875,0,0.025,0.125,0,0
0.22,0,0.393333333333333,0,0,0,0.293333333333333,0.0533333333333333,0,0.04
0.12,0.04,0,0,0,0.01,0.83,0,0,0
0,0.475,0,0,0,0,0.39375,0.125,0.00625,0
0,0.881818181818182,0,0,0,0,0.00909090909090909,0.1,0.00909090909090909,0
0,0,1,0,0,0,0,0,0,0
0,0,0.983333333333333,0.0166666666666667,0,0,0,0,0,0
0,0.0105263157894737,0.8,0,0.115789473684211,0,0.0736842105263158,0,0,0
0,0,0.109090909090909,0,0.118181818181818,0.00454545454545455,0.736363636363636,0,0,0.0318181818181818
0,0,0.721739130434783,0,0.091304347826087,0,0.182608695652174,0,0,0.00434782608695652
0.00434782608695652,0,0.230434782608696,0.139130434782609,0,0.0130434782608696,0.604347826086956,0.00434782608695652,0,0.00434782608695652
0.0863636363636364,0,0.145454545454545,0,0,0.0454545454545455,0.686363636363636,0,0,0.0363636363636364
0.0260869565217391,0.0956521739130435,0.152173913043478,0.00434782608695652,0.0434782608695652,0,0.573913043478261,0,0.1,0.00434782608695652
0.005,0,0,0,0.13,0.1,0.765,0,0,0
0,0.688235294117647,0,0.0235294117647059,0,0,0.288235294117647,0,0,0
0.00434782608695652,0.430434782608696,0,0,0,0,0.534782608695652,0.0130434782608696,0.0173913043478261,0
0.171428571428571,0.0285714285714286,0.657142857142857,0.05,0.0107142857142857,0.0678571428571429,0.00357142857142857,0,0,0.0107142857142857
0.0142857142857143,0.0142857142857143,0,0,0,0,0.942857142857143,0.0142857142857143,0,0.0142857142857143
0,0.0541666666666667,0.229166666666667,0.0625,0.00833333333333333,0,0.6125,0.0208333333333333,0,0.0125
0,0,0,0.0111111111111111,0,0,0,0,0.866666666666667,0.122222222222222
0.0176470588235294,0,0,0.0470588235294118,0.841176470588235,0.0470588235294118,0.00588235294117647,0.0352941176470588,0.00588235294117647,0
0,0,0.316666666666667,0,0.0583333333333333,0,0.625,0,0,0
0,0.0625,0,0,0,0.00625,0.93125,0,0,0
0.01,0,0.4,0,0.15,0,0.2,0,0,0.24
0,0.0125,0.183333333333333,0,0.366666666666667,0.0583333333333333,0.379166666666667,0,0,0
0,0,0.389473684210526,0,0.0105263157894737,0.257894736842105,0.336842105263158,0,0.00526315789473684,0
0,0.00454545454545455,0.0636363636363636,0.0681818181818182,0.159090909090909,0,0.704545454545454,0,0,0
0.426086956521739,0.00434782608695652,0.134782608695652,0,0.0130434782608696,0,0.421739130434783,0,0,0
0,0,0.34,0.004,0.148,0,0.42,0.088,0,0
0.08,0,0.016,0,0.128,0,0.624,0.052,0.1,0
0.00666666666666667,0.273333333333333,0,0,0,0,0.693333333333333,0,0.0266666666666667,0
0,0.290909090909091,0,0,0,0,0.7,0,0.00909090909090909,0
0,0.416666666666667,0.0944444444444444,0,0,0,0.483333333333333,0,0.00555555555555556,0
0,0.00625,0.5125,0,0,0,0.48125,0,0,0
0,0,0.05,0,0,0,0.95,0,0,0
0.0111111111111111,0,0.838888888888889,0,0,0,0.133333333333333,0.0166666666666667,0,0
0,0,0,0,0.9375,0,0,0.0625,0,0
0,0.688235294117647,0.0176470588235294,0,0,0,0.294117647058824,0,0,0
0.0368421052631579,0,0.0263157894736842,0,0.0157894736842105,0,0.910526315789474,0.00526315789473684,0,0.00526315789473684
0,0,0.833333333333333,0,0,0,0.1,0,0,0.0666666666666667
0.0185185185185185,0.0777777777777778,0.037037037037037,0.0037037037037037,0,0.0037037037037037,0.851851851851852,0,0,0.00740740740740741
0,0,0.233333333333333,0,0.516666666666667,0,0,0.233333333333333,0,0.0166666666666667
0.0133333333333333,0,0.18,0,0.713333333333333,0,0,0.0933333333333333,0,0
0,0.005,0.16,0.03,0.01,0.275,0.285,0.235,0,0
0,0.521428571428571,0,0,0,0,0.471428571428571,0,0.00714285714285714,0
0.0117647058823529,0.276470588235294,0,0.0176470588235294,0.00588235294117647,0.0764705882352941,0.611764705882353,0,0,0
0.00434782608695652,0.573913043478261,0.00434782608695652,0,0.0478260869565217,0,0,0.00434782608695652,0.304347826086957,0.0608695652173913
0.481818181818182,0,0,0,0.113636363636364,0,0.4,0.00454545454545455,0,0
0,0.00869565217391304,0.98695652173913,0,0,0,0,0,0.00434782608695652,0
0.28,0,0.633333333333333,0.0666666666666667,0.00666666666666667,0,0.0133333333333333,0,0,0
0,0.880952380952381,0,0,0,0.119047619047619,0,0,0,0
0,0,0.966666666666667,0,0,0.0333333333333333,0,0,0,0
0.11,0,0.87,0,0.01,0,0.01,0,0,0
0,0,0.9875,0.00625,0,0,0.00625,0,0,0
0,0,0.389473684210526,0.0631578947368421,0,0.00526315789473684,0.268421052631579,0,0,0.273684210526316
0,0.906666666666667,0.00666666666666667,0,0,0,0,0.0866666666666667,0,0
0.0130434782608696,0.882608695652174,0,0,0.00434782608695652,0,0.00434782608695652,0.0956521739130435,0,0
0,0,0.927777777777778,0.0611111111111111,0,0.0111111111111111,0,0,0,0
0.019047619047619,0.838095238095238,0,0,0,0,0.123809523809524,0.0142857142857143,0.00476190476190476,0
0.65,0,0.075,0.275,0,0,0,0,0,0
0.005,0,0.195,0.005,0.005,0.075,0.715,0,0,0
0,0.621052631578947,0,0,0,0,0.268421052631579,0.110526315789474,0,0
0.333333333333333,0,0,0,0.0166666666666667,0,0.488888888888889,0,0.161111111111111,0
0,0,0.555555555555556,0,0.444444444444444,0,0,0,0,0
0.258620689655172,0.106896551724138,0.3,0,0,0.0448275862068966,0,0.0172413793103448,0,0.272413793103448
0,0,0.723076923076923,0,0.276923076923077,0,0,0,0,0
0,0.222727272727273,0.190909090909091,0,0,0.00454545454545455,0.327272727272727,0.254545454545455,0,0
0.504,0,0.296,0,0,0,0,0.004,0,0.196
0.39375,0,0.0125,0,0,0,0.5875,0,0,0.00625
0,0.00526315789473684,0,0.126315789473684,0.278947368421053,0,0.589473684210526,0,0,0
0.00476190476190476,0.00952380952380952,0.257142857142857,0.114285714285714,0,0,0.357142857142857,0.257142857142857,0,0
0.0133333333333333,0,0,0,0.26,0.0666666666666667,0.626666666666667,0,0,0.0333333333333333
0,0,0.0111111111111111,0,0.288888888888889,0.277777777777778,0.377777777777778,0.0444444444444444,0,0
0.0142857142857143,0.0785714285714286,0.0714285714285714,0,0.207142857142857,0.0214285714285714,0.6,0,0,0.00714285714285714
0.0533333333333333,0,0,0,0.266666666666667,0.0333333333333333,0.633333333333333,0,0,0.0133333333333333
0.204347826086957,0.356521739130435,0,0.00434782608695652,0,0.0130434782608696,0.373913043478261,0,0.0478260869565217,0
0,0,0,0,0,0,0.73125,0,0.0125,0.25625
0,0,0.842105263157895,0.0736842105263158,0.00526315789473684,0,0.0421052631578947,0.0368421052631579,0,0
0,0,0.45,0,0.0166666666666667,0,0.461111111111111,0.0111111111111111,0,0.0611111111111111
0,0,0,0,0,0,0.85,0.1,0,0.05
0,0.795833333333333,0.0583333333333333,0.0916666666666667,0,0.0416666666666667,0.00833333333333333,0,0,0.00416666666666667
0,0.978571428571429,0,0.0214285714285714,0,0,0,0,0,0
0,0,0.0142857142857143,0,0.00357142857142857,0.164285714285714,0.532142857142857,0.285714285714286,0,0
0,0,0.0125,0,0,0,0.9125,0.075,0,0
0.352173913043478,0.091304347826087,0.00434782608695652,0,0.00869565217391304,0.0260869565217391,0.339130434782609,0.169565217391304,0,0.00869565217391304
0.00714285714285714,0.05,0.00357142857142857,0.00357142857142857,0,0.0892857142857143,0.514285714285714,0.303571428571429,0.0285714285714286,0
0,0,0.238095238095238,0,0,0,0.514285714285714,0.247619047619048,0,0
0.0666666666666667,0.080952380952381,0,0,0.0523809523809524,0,0.785714285714286,0.0142857142857143,0,0
0.484210526315789,0.0157894736842105,0,0,0.00526315789473684,0.00526315789473684,0.389473684210526,0,0,0.1
0,0.990909090909091,0,0,0.00454545454545455,0,0,0.00454545454545455,0,0
0.4875,0,0.08125,0,0.3125,0,0.1125,0,0,0.00625
0,0,0.237037037037037,0.162962962962963,0,0,0.592592592592593,0,0.00740740740740741,0
0.351851851851852,0.607407407407407,0,0,0,0.00740740740740741,0.0037037037037037,0,0,0.0296296296296296
0,0,0,0,0.827777777777778,0,0,0,0.0166666666666667,0.155555555555556
0,0,0.64,0,0,0,0.36,0,0,0
0,0,0.67,0,0.33,0,0,0,0,0
0.04,0,0.23,0.23,0.48,0,0.02,0,0,0
0,0.11875,0.7,0,0.0125,0,0.13125,0.00625,0.025,0.00625
0.0208333333333333,0,0,0,0,0.1125,0.366666666666667,0.2375,0.145833333333333,0.116666666666667
0,0.0636363636363636,0.0272727272727273,0,0,0.0272727272727273,0.872727272727273,0,0.00909090909090909,0
0.615789473684211,0.0526315789473684,0,0.0631578947368421,0,0.0263157894736842,0.163157894736842,0.0736842105263158,0.00526315789473684,0
0,0,0.315,0,0.67,0.01,0,0,0.005,0
0.261111111111111,0.127777777777778,0.244444444444444,0,0.1,0.0111111111111111,0,0.238888888888889,0.0166666666666667,0
0,0.00666666666666667,0.8,0,0,0.00666666666666667,0.166666666666667,0,0.02,0
0,0.5,0.457894736842105,0,0.0105263157894737,0,0.0105263157894737,0.0210526315789474,0,0
0.0222222222222222,0,0.911111111111111,0.0111111111111111,0.0444444444444444,0,0,0.0111111111111111,0,0
0,0.6,0.00714285714285714,0,0,0,0.392857142857143,0,0,0
0.01,0.15,0,0,0.13,0.68,0.03,0,0,0
0.03,0.08,0.085,0.115,0.225,0,0.29,0.04,0.055,0.08
0,0,0.7,0.3,0,0,0,0,0,0
0.0285714285714286,0.442857142857143,0,0,0,0,0.471428571428571,0,0,0.0571428571428571
0.16,0,0.31,0,0.31,0,0.22,0,0,0
